fyear,ticker,statevariable,fixedcosts,couponrate,liabilities,equityobserved
12312008,OKE.N,739.844,1153.800174,0.026526725,9958.523,3053.093127
12312009,OKE.N,1782.761,1324.355587,0.033521807,9382.221,4701.714527
12312010,OKE.N,1130.185,1444.658071,0.034779947,8578.334,5907.086223
12312011,OKE.N,1648.812,1598.206638,0.030009994,9896.903,8928.128633
12312012,OKE.N,1434.925,1916.425905,0.037804751,11622.825,8747.208743
12312013,OKE.N,1591.855,1970.854173,0.022815845,12896.301,12826.90825
12312014,OKE.N,1645.134,2259.332924,0.031642367,11255.89,10372.36468
12312015,OKE.N,1423.724,2577.126462,0.035684506,11679.775,5171.96715
12312016,OKE.N,1821.144,2921.910533,0.036951775,12709.836,12086.06636
12311998,COP.N,2580,11007.06273,0.025307592,9997,10853.41143
12311999,COP.N,2938,10952.90577,0.031167856,10652,11904.33136
12312000,COP.N,5008,10849.76627,0.029342397,14416,14518.87335
12312001,COP.N,4570,10767.634,0.018733231,20872,22975.92635
12312002,COP.N,7564,12244.49884,0.013156767,46668,32751.81502
12312003,COP.N,12524,12729.35075,0.017863568,47247,44638.43681
12312004,COP.N,14818,12324.1798,0.01142088,49033,59932.94007
12312005,COP.N,20568,12309.97617,0.009423472,53059,80728.53595
12312006,COP.N,27475,15234.73013,0.013430863,80933,118413.1383
12312007,COP.N,31503,16135.43204,0.01430349,87601,141240.8517
12312008,COP.N,31459,17891.07237,0.010796767,86600,77224.35329
12312009,COP.N,18224,14743.64169,0.014398213,89525,75772.26805
12312010,COP.N,22218,14081.13064,0.01338226,87205,100054.1888
12312011,COP.N,25886,15058.52998,0.010905225,87481,96752.32497
12312012,COP.N,19692,14499.83055,0.010535966,68717,70393.75023
12312013,COP.N,20871,13426.02328,0.009334248,65565,86553.22301
12312014,COP.N,20711,12531.09921,0.010409859,64266,85006.84294
12312015,COP.N,10829,11726.04944,0.016027316,57402,57645.43456
12312016,COP.N,7535,11515.86519,0.022824772,54546,62124.83429
12312017,COP.N,9907,11129.53775,0.025798266,42561,65621.86358
12311998,PXD.N,551.361,470.340094,0.061021745,2692.237,876.9065638
12311999,PXD.N,465.819,481.7689957,0.079051112,2154.859,896.7849963
12312000,PXD.N,625.31,510.7649638,0.079019092,2049.53,1932.024859
12312001,PXD.N,644.526,536.102575,0.066455352,1985.664,1890.710576
12312002,PXD.N,494.474,589.4773773,0.054718758,2080.219,2955.361505
12312003,PXD.N,916.301,675.3402069,0.053777717,2191.8,3768.61204
12312004,PXD.N,1234.721,761.6459751,0.028185099,3901.707,5117.761572
12312005,PXD.N,1517.027,912.9996548,0.025384517,5112.132,6589.78801
12312006,PXD.N,986.168,1014.593319,0.026253064,4370.728,4866.670873
12312007,PXD.N,1047.768,1185.875219,0.02510177,5562.317,5835.660929
12312008,PXD.N,1363.389,1390.03206,0.030420425,5482.172,1852.61
12312009,PXD.N,847.59,1538.540804,0.033182472,5224.234,5555.011558
12312010,PXD.N,1632.94,1783.816571,0.033574439,5453.077,10079.47122
12312011,PXD.N,1901.303,2042.408446,0.031332546,5796.018,10903.18077
12312012,PXD.N,2285,2392.173309,0.028326559,7201.722,13135.35036
12312013,PXD.N,2626,2742.249141,0.03240007,5679,25524.56151
12312014,PXD.N,2892,3158.363665,0.030537975,6320,22163.45093
12312015,PXD.N,1762,3577.030653,0.02758519,6779,18729.00348
12312016,PXD.N,2030,4096.156771,0.03422619,6048,30561.60231
12312017,PXD.N,2580,4637.269463,0.028651293,5724,29413.06606
12311998,SLB.N,3448.91,2562.158348,0.017240045,7958.854,25316.01845
12311999,SLB.N,2581.872,2548.477794,0.02729356,7327.736,31762.88467
12312000,SLB.N,2695.442,2834.716101,0.033376724,8272.202,45768.36495
12312001,SLB.N,3035.501,3435.257893,0.028915662,13310.987,31635.81752
12312002,SLB.N,2773.009,2937.398284,0.028096807,13275.53,24440.01838
12312003,SLB.N,2925.148,3098.37518,0.025723553,13761.707,32035.50197
12312004,SLB.N,2565.637,3252.679534,0.029997036,9467.602,39416.35309
12312005,SLB.N,3619.249,3451.885637,0.019747062,9980.725,57229.93311
12312006,SLB.N,5512.421,3868.826547,0.018926134,12412.255,74416.0786
12312007,SLB.N,7161,4262.467762,0.021292076,12915.603,117637.4825
12312008,SLB.N,7835,4574.558244,0.019063325,15160,50633.79398
12312009,SLB.N,5776,4553.577922,0.017490868,14236,78157.74757
12312010,SLB.N,6039,4962.19982,0.011514048,20323,113925.7076
12312011,SLB.N,6884,5540.343947,0.012516275,23809,91680.62699
12312012,SLB.N,7805,6016.200118,0.012739331,26689,92046.26551
12312013,SLB.N,11495,6565.252879,0.014236301,27465,117803.5396
12312014,SLB.N,12145,7216.30875,0.015629874,28855,108924.4324
12312015,SLB.N,9412,7711.525965,0.010778816,32100,87631.66661
12312016,SLB.N,7263,8508.446974,0.016443847,36427,116800.3401
12312017,SLB.N,6734,9271.033947,0.018401198,34726,93352.78529
12311998,ANDV.N,172.7,390.637675,0.036827195,847.2,295.72875
12311999,ANDV.N,245.7,505.0515051,0.06717628,863.4,374.7518984
12312000,ANDV.N,220.3,537.3388347,0.051161726,873.7,358.2231544
12312001,ANDV.N,377.4,609.1919971,0.030861282,1905.3,734.9703815
12312002,ANDV.N,357.1,787.93113,0.057850376,2871.2,292.0337286
12312003,ANDV.N,798.3,886.1068213,0.079008865,2695.9,941.5063044
12312004,ANDV.N,1004,909.0030043,0.062227074,2748,2117.772177
12312005,ANDV.N,1148,1031.74013,0.065732087,3210,4238.01928
12312006,ANDV.N,1392,955.77864,0.022633745,3402,4426.31416
12312007,ANDV.N,1676,1123.622771,0.017927502,5076,6534.03849
12312008,ANDV.N,1152,1278.824718,0.02633452,4215,1823.474792
12312009,ANDV.N,1014,1273.9892,0.026088702,4983,1899.775026
12312010,ANDV.N,784,1409.778451,0.028457495,5517,2654.19287
12312011,ANDV.N,1095,1512.917695,0.030267163,5914,3256.519068
12312012,ANDV.N,2049,1676.201132,0.027996647,5965,6186.166992
12312013,ANDV.N,1347,1815.498505,0.019104251,7904,7770.702654
12312014,ANDV.N,1941,2030.762279,0.024697846,9515,9386.341029
12312015,ANDV.N,2690,2151.035514,0.025256052,8592,12685.53908
12312016,ANDV.N,1979,2418.460477,0.022329069,12271,10220.87231
12312017,ANDV.N,2811,3090.288084,0.028961604,15158,17836.73288
12311998,MRO.N,6436,6997.910119,0.030085628,8642,8633.28275
12311999,MRO.N,6941,7338.469587,0.031685122,9121,7074.993125
12312000,MRO.N,3720,3659.645362,0.031590032,8547,8615.147673
12312001,MRO.N,4797,3776.885178,0.019293302,9226,9258.22365
12312002,MRO.N,3750,4119.663088,0.02528116,10759,6596.998003
12312003,MRO.N,4238,4405.481015,0.022288522,11396,10266.09289
12312004,MRO.N,5283,4621.870387,0.016954524,12622,13034.34346
12312005,MRO.N,6397,4946.393872,0.011370583,16358,22344.24615
12312006,MRO.N,7202,5194.647217,0.007322043,15706,32515.60389
12312007,MRO.N,7685,5470.261188,0.003273392,23523,43227.63374
12312008,MRO.N,8729,5878.903634,0.005310899,21277,19304.56642
12312009,MRO.N,5940,4803.281664,0.001909156,25142,22098.92555
12312010,MRO.N,6667,5171.143952,0.004077278,26243,26288.02625
12312011,MRO.N,7648,5755.283188,0.018857304,14212,20597.93474
12312012,MRO.N,5168,6054.538659,0.01362862,17023,21658.75341
12312013,MRO.N,6581,6502.79899,0.018862128,16276,24591.18306
12312014,MRO.N,6836,6846.005047,0.019314309,14963,19092.83627
12312015,MRO.N,2721,6976.153003,0.024131414,13758,8526.70486
12312016,MRO.N,2080,7169.297594,0.027669151,13553,14665.2274
12311998,VLO.N,267.786,1781.156837,0.019799717,1640.377,939.0375
12311999,VLO.N,559.003,1878.260803,0.029257805,1894.503,1114.325663
12312000,VLO.N,801.7,2033.307054,0.027439637,2780.649,2262.980718
12312001,VLO.N,1146.7,2156.161247,0.008778369,10081.6,2326.771915
12312002,VLO.N,816.4,2544.788779,0.028453625,10040.9,3936.209079
12312003,VLO.N,1982,2655.254097,0.026749924,9929,5300.594042
12312004,VLO.N,3695,2898.829006,0.023547474,11593.6,11651.34518
12312005,VLO.N,6689,3120.593007,0.01583277,17748,31923.31658
12312006,VLO.N,7171,3242.733632,0.013630666,19148,30932.26517
12312007,VLO.N,6257,3489.446811,0.014908115,24215,38547.06011
12312008,VLO.N,4014,3520.937244,0.019151992,18797,11166.59593
12312009,VLO.N,2811,3706.418797,0.01995491,20847,9452.854326
12312010,VLO.N,4060,3855.114907,0.02141972,22596,13090.78974
12312011,VLO.N,5010,3939.259017,0.01522515,26338,11782.2531
12312012,VLO.N,6282,4112.095018,0.011902054,26382,18886.78715
12312013,VLO.N,6687,4361.87772,0.01336311,27314,27193.93785
12312014,VLO.N,5362,4504.873341,0.016333416,24306,25801.62933
12312015,VLO.N,6754,4678.360015,0.018930617,22873,34047.10824
12312016,VLO.N,5981,4854.628331,0.01761523,25319,30926.05633
12311998,WMB.N,1857.1,2160.558933,0.034424304,14216.7,2993.033187
12311999,WMB.N,2805.6,2277.811995,0.030130069,18536.3,13194.04782
12312000,WMB.N,1905.7,2391.481594,0.021082799,28786.5,17573.08053
12312001,WMB.N,3171.8,2636.092423,0.020207973,32408,12377.42927
12312002,WMB.N,1435.1,3288.638091,0.041265014,29855.8,1394.998924
12312003,WMB.N,2578.4,3305.201145,0.056928655,22835.6,5088.564013
12312004,WMB.N,2812.2,2998.675473,0.04483192,18937.4,9064.597118
12312005,WMB.N,2531.9,2954.891363,0.027729927,23801,13276.75018
12312006,WMB.N,3063.6,3268.943527,0.035784744,18248,15576.36031
12312007,WMB.N,3493,3599.322451,0.036740844,17256,21236.37878
12312008,WMB.N,4600,3866.149467,0.034922133,16952,8384.67296
12312009,WMB.N,3661,4020.915976,0.036590616,16261,12292.38546
12312010,WMB.N,4639,5267.52732,0.036465138,16838,14455.62898
12312011,WMB.N,5505,5734.351867,0.043043978,13916,19462.35201
12312012,WMB.N,3972,6240.275902,0.031893491,16900,22068.90977
12312013,WMB.N,4336,6708.765032,0.027989682,18221,26359.83408
12312014,WMB.N,5015,8033.932876,0.024667305,30283,33594.04314
12312015,WMB.N,6118,9182.617887,0.031834121,32795,19268.95374
12312016,WMB.N,7146,9905.469297,0.035957181,32789,23381.07542
12311998,NOV.N,221.574,274.4586888,0.029015496,491.496,592.9015322
12311999,NOV.N,251.486,272.9736769,0.04128353,409.34,913.3885451
12312000,NOV.N,232.606,338.6656027,0.03726685,511.688,3106.041219
12312001,NOV.N,230.458,429.479089,0.041262522,604.156,1667.13311
12312002,NOV.N,359.2,462.4819556,0.026395684,1034.26,1769.044324
12312003,NOV.N,375.1,603.9409063,0.03417677,1138.2,1901.935362
12312004,NOV.N,532.4,691.299484,0.029802095,1288.5,3033.192439
12312005,NOV.N,617.7,946.9476364,0.025002033,2459.8,10928.65414
12312006,NOV.N,1914.5,1206.701576,0.014190844,3960.3,10737.1825
12312007,NOV.N,2030.8,1479.511294,0.010573766,5390.7,26200.4656
12312008,NOV.N,3524,2026.620194,0.008680556,8755.2,10200.05658
12312009,NOV.N,3473,2374.689927,0.007667032,7304,18444.4659
12312010,NOV.N,2977,2682.006814,0.006956038,7188,28220.4859
12312011,NOV.N,3747,3164.19034,0.005650443,7787,28817.05871
12312012,NOV.N,2323,3655.029345,0.004403307,11128,29180.55081
12312013,NOV.N,5413,4458.278015,0.008892806,12482,34073.3324
12312014,NOV.N,4811,5252.651758,0.008209539,12790,27455.60265
12312015,NOV.N,3199,5690.073218,0.010830705,9510,12584.36295
12312016,NOV.N,2403,6226.2312,0.014712064,7137,14140.47481
12312017,NOV.N,2103,7255.531139,0.016870658,6046,13688.76024
12311998,DVN.N,305.428,2855.708682,0.036867343,1180.774,991.8168392
12311999,DVN.N,440.626,3117.405587,0.030660636,3575.04,2830.044375
12312000,DVN.N,1969.613,3380.749827,0.04307408,3582.874,7824.95077
12312001,DVN.N,2407,3682.504772,0.022166247,9925,4870.4411
12312002,DVN.N,3425,5019.803724,0.046059454,11572,7190.9694
12312003,DVN.N,5961,5713.473891,0.031541041,16106,13316.21382
12312004,DVN.N,7162,6046.944409,0.029050211,16351,18915.97624
12312005,DVN.N,8173,6451.666411,0.038479009,15411,27786.522
12312006,DVN.N,8398,6495.114157,0.024459452,17621,29649.42708
12312007,DVN.N,9179,6827.786219,0.022622108,19450,39561.3936
12312008,DVN.N,12476,7588.206728,0.02262931,14848,29175.24
12312009,DVN.N,7070,7084.926683,0.024723718,14116,32641.35
12312010,DVN.N,8137,7654.525328,0.026254205,13674,33908.469
12312011,DVN.N,9043,8070.611602,0.01737187,19687,25041.8
12312012,DVN.N,7476,8040.825661,0.01777939,22048,21076.2
12312013,DVN.N,8202,8569.840476,0.018321566,22378,25119.22
12312014,DVN.N,14372,14452.36352,0.021155746,24296,25034.89
12312015,DVN.N,13341,14382.13852,0.027245152,18462,13152
12312016,DVN.N,8585,13581.94735,0.036555541,15538,23912.812
12312017,DVN.N,3781,7960.61195,0.036555541,16137,21756.32435
12312002,XEC.N,126.716,359.7239586,0.001804661,229.406,726.2096051
12312003,XEC.N,252.926,437.1518466,0.003623028,270.768,1111.324252
12312004,XEC.N,419.129,512.4583401,0.002656065,404.734,1576.665583
12312005,XEC.N,824.471,637.9650964,0.004997848,1584.882,3543.844476
12312006,XEC.N,1025.708,745.176174,0.00307077,1853.607,3024.025694
12312007,XEC.N,1167.767,862.8779923,0.009234578,2103.507,3508.26104
12312008,XEC.N,1583.578,1011.911743,0.017101549,1813.286,2229.666165
12312009,XEC.N,835.866,1078.839938,0.024229415,1406.431,4423.630163
12312010,XEC.N,1342.872,1271.723882,0.016978807,1748.415,7498.551023
12312011,XEC.N,1512.598,1442.43398,0.013315286,2226.764,5307.438404
12312012,XEC.N,1398.525,1615.727934,0.014987196,2830.416,4995.997671
12312013,XEC.N,1579.579,1881.930037,0.015708804,3230.927,9110.218957
12312014,XEC.N,1910.486,2167.866968,0.015724706,4207.837,9248.341848
12312015,XEC.N,951.296,2425.024691,0.035903407,2250.065,8451.739729
12312016,XEC.N,839.185,2738.01534,0.036264059,2194.735,12905.63125
12312017,XEC.N,1344.553,3130.031209,0.0209642,2474.361,11622.78253
12312007,CXO.N,240.695,573.3574947,0.055996539,732.831,1562.938163
12312008,CXO.N,470.455,755.443626,0.019488621,1490.049,1935.722063
12312009,CXO.N,440.875,991.8959526,0.015412465,1835.657,3851.732626
12312010,CXO.N,780.018,1354.26361,0.020132211,2984.62,8976.743549
12312011,CXO.N,1418.787,1869.568254,0.030593173,3868.837,9720.298219
12312012,CXO.N,1558.166,2542.280641,0.035661996,5123.241,8425.908722
12312013,CXO.N,1756.463,3385.205611,0.037471789,5833.215,11346.6501
12312014,CXO.N,2173.664,4454.132128,0.033481883,6470.992,11272.75508
12312015,CXO.N,1984.139,5873.938718,0.037791142,5699.325,11992.34573
12312016,CXO.N,1849.319,7761.705338,0.051632633,4496.633,19366.34138
12312017,CXO.N,2292,10420.17771,0.030309321,4817,22337.11793
12311998,ABT.N,5788.926,6979.128264,0.020501502,7506.328,74363.44591
12311999,ABT.N,6052.172,7042.155284,0.022714156,7043.449,55273.77118
12312000,ABT.N,6138.485,7023.919069,0.021555646,6712.348,74921.33286
12312001,ABT.N,7534.159,7912.747626,0.016325851,14236.991,86550.51648
12312002,ABT.N,8024.278,7938.406001,0.023772663,12928.127,62501.625
12312003,ABT.N,8793.555,8914.418278,0.01842709,12967.05,72852.26299
12312004,ABT.N,10227.277,8948.271582,0.013679404,14441.711,72652.35093
12312005,ABT.N,10883.606,9500.064075,0.01446883,14725.932,61164.93333
12312006,ABT.N,12107.794,10531.74196,0.019384753,22123.986,74763.21677
12312007,ABT.N,13155.732,11687.76747,0.025706913,21935.384,86767.05183
12312008,ABT.N,16336.957,12671.70488,0.023820473,24900.513,82807.94073
12312009,ABT.N,16006.538,12373.74451,0.017978836,29394.227,83508.40762
12312010,ABT.N,19636.473,14506.64971,0.01534482,37808.721,74060.04288
12312011,ABT.N,16888.135,11488.44386,0.015471984,35750.748,87594.84535
12312012,ABT.N,17216,11436.81639,0.028870417,40422,103533.7368
12312013,ABT.N,9844,10019.67674,0.008368201,17686,59265.29581
12312014,ABT.N,10296,10085.88642,0.009300899,19568,67790.69218
12312015,ABT.N,9874,10338.44195,0.008332915,19921,66993.1403
12312016,ABT.N,10287,10480.33989,0.01349025,31949,56551.40878
12312017,ABT.N,15381,13173.57684,0.020309178,45152,99336.08121
12312008,ALXN.OQ,193.43,227.2936994,0.029008892,230.55,2820.131988
12312009,ALXN.OQ,290.89,311.1124273,0.043673823,98.045,4323.792901
12312010,ALXN.OQ,388.376,433.9074601,0.004622425,152.301,7289.025643
12312011,ALXN.OQ,579.048,626.8465561,0.003027753,260.259,13238.01851
12312012,ALXN.OQ,802.693,881.5711971,0.011516858,642.71,18212.32849
12312013,ALXN.OQ,991.181,1247.574624,0.004394961,935.617,26055.14884
12312014,ALXN.OQ,1273.266,1793.840971,0.00331354,899.944,36689.02122
12312015,ALXN.OQ,1585.538,2697.564919,0.009865961,4839.265,42980.6108
12312016,ALXN.OQ,2137,3803.058387,0.021276596,4559,27397.92115
12312017,ALXN.OQ,2308.4,5430.554883,0.020979916,4690.2,26717.55933
12311998,AMGN.OQ,1684.3,1595.642432,0.017297297,1110,26612.40995
12311999,AMGN.OQ,1892.8,1857.26067,0.011004649,1054.1,61354.80475
12312000,AMGN.OQ,2489.8,2192.884717,0.026080546,1085.1,66046.29833
12312001,AMGN.OQ,2477.5,2499.280422,0.021698344,1225.9,59008.6523
12312002,AMGN.OQ,3735.1,3172.755081,0.003922014,6170.3,62216.75695
12312003,AMGN.OQ,5538.2,3865.187093,0.002825699,6724,79705.95236
12312004,AMGN.OQ,6291,4720.159255,0.00136612,9516,81479.23813
12312005,AMGN.OQ,7843,5319.29615,0.009495817,8846,97338.46479
12312006,AMGN.OQ,8938,6229.506127,0.008229897,14824,79684.87573
12312007,AMGN.OQ,9071,6679.728431,0.015384615,16770,50510.08886
12312008,AMGN.OQ,10152,7543.38613,0.01949556,15542,60464.25
12312009,AMGN.OQ,9208,6666.445538,0.017273906,16962,57256.67121
12312010,AMGN.OQ,8895,7368.482936,0.021901545,19542,51870.36524
12312011,AMGN.OQ,10064,9728.759489,0.014945379,29842,56282.9079
12312012,AMGN.OQ,11300,10789.30536,0.017140587,35238,66146.02333
12312013,AMGN.OQ,12190,11930.01418,0.021122442,44029,86130.4
12312014,AMGN.OQ,14354,12570.74906,0.025444704,43231,121060.4
12312015,AMGN.OQ,15677,13549.4617,0.025365494,43366,122450.0425
12312016,AMGN.OQ,16716,14899.32608,0.027224561,47751,108768.9048
12312017,AMGN.OQ,17347,15755.88856,0.023760349,54713,126235.849
12311998,BAX.N,2338,1867.784521,0.027153824,7034,18392.93549
12311999,BAX.N,2544,1973.545732,0.023824651,6296,18228.1875
12312000,BAX.N,2616,2000.392069,0.018109977,6074,25976.49892
12312001,BAX.N,2646,2169.70488,0.016550258,6586,31660.53384
12312002,BAX.N,2846,2318.901111,0.00881572,9415,16612.02326
12312003,BAX.N,3373,2679.436631,0.013753027,10325,18626.4182
12312004,BAX.N,3553,2973.809866,0.020398391,10442,21292.12939
12312005,BAX.N,3746,3071.565769,0.019696251,8428,23479.35362
12312006,BAX.N,4573,3347.300162,0.01283575,8414,30360.24808
12312007,BAX.N,4950,3691.664493,0.014800668,8378,36807.91031
12312008,BAX.N,5372,4001.371017,0.017445688,9114,33234.96759
12312009,BAX.N,5708,4050.198482,0.011777733,9934,35375.93031
12312010,BAX.N,5900,4264.998331,0.010754699,10693,29497.65334
12312011,BAX.N,5887,4565.701489,0.007513271,12245,27900.09611
12312012,BAX.N,6285,4814.325786,0.010065613,13412,36621.53215
12312013,BAX.N,6257,4846.984063,0.011948859,16738,37744.61829
12312014,BAX.N,6605,5344.893048,0.011567123,17982,39721.58081
12312015,BAX.N,4657,5147.383049,0.014714392,12097,20868.72526
12312016,BAX.N,4266,4948.908561,0.013625103,7266,24117.40996
12311998,BDX.N,1426.486,1216.634614,0.028742712,2232.218,2867.874313
12311999,BDX.N,1441.402,1334.676332,0.029112871,2668.27,1809.742063
12312000,BDX.N,1667.667,1415.406262,0.030705763,2549.098,8822.585038
12312001,BDX.N,1838.859,1466.093241,0.031096575,2473.52,8575.875298
12312002,BDX.N,1896.984,1519.196388,0.022748884,2548.125,7878.770068
12312003,BDX.N,2118.92,1723.772592,0.013302065,2675.299,10447.07514
12312004,BDX.N,2596.626,2061.246767,0.031100496,2684.716,14365.58035
12312005,BDX.N,2672.219,2088.194956,0.024054344,2848.841,15016.67956
12312006,BDX.N,2590.612,2221.276383,0.022101374,2988.321,17165.1304
12312007,BDX.N,2874.94,2424.585577,0.017095728,2967.408,20398.16638
12312008,BDX.N,3393.203,2588.948675,0.01220639,2977.375,16393.84117
12312009,BDX.N,3438.001,2707.684057,0.009704434,4161.912,18587.24972
12312010,BDX.N,3493.601,2851.655465,0.013851855,4216.114,18688.62611
12312011,BDX.N,3571.556,3087.301779,0.014997359,5602.253,15960.51606
12312012,BDX.N,3818.24,3434.376641,0.018637734,7225.02,15165.8224
12312013,BDX.N,4070,4102.963155,0.020121007,7107,21326.90963
12312014,BDX.N,4026,3998.534898,0.018258047,7394,26849.36355
12312015,BDX.N,4708,4898.307508,0.019208864,19314,32638.80849
12312016,BDX.N,5995,5581.770173,0.021834791,17953,35300.56439
12312017,BDX.N,6076,5923.704335,0.023844106,24786,49107.03495
12311998,BSX.N,1115.543,4157.972384,0.02199947,3071.574,5267.574687
12311999,BSX.N,1736,3946.263712,0.063852814,1848,9071.589166
12312000,BSX.N,1676,3610.650055,0.04691689,1492,5547.439793
12312001,BSX.N,1475,3378.762007,0.030117407,1959,9728.5889
12312002,BSX.N,1781,3188.173725,0.021684317,1983,17341.41297
12312003,BSX.N,2010,3141.817994,0.018329221,2837,30262.95158
12312004,BSX.N,3610,3523.948692,0.01544029,4145,30021.15276
12312005,BSX.N,2807,3442.107166,0.022994379,3914,20069.16485
12312006,BSX.N,4955,4487.092148,0.027913244,15584,25325.53306
12312007,BSX.N,4413,4711.932806,0.035403727,16100,17337.83846
12312008,BSX.N,4242,4129.864622,0.033512352,13965,11621.79371
12312009,BSX.N,3863,4016.307796,0.031609195,12876,13593.86991
12312010,BSX.N,3293,3852.847906,0.036281388,10832,11506.97986
12312011,BSX.N,3771,3555.218599,0.028278152,9937,7911.240657
12312012,BSX.N,4060,3489.286086,0.02537923,10284,7768.227789
12312013,BSX.N,4090,3615.03527,0.032795056,10032,16049.36131
12312014,BSX.N,4368,3667.557317,0.020914167,10567,17575.99104
12312015,BSX.N,3822,3640.038534,0.02404131,11813,24805.39656
12312016,BSX.N,4498,3771.750408,0.020505148,11363,29453.07459
12312017,BSX.N,4942,3924.040689,0.019534497,12030,34041.51687
12311998,BMY.N,9142,6244.441731,0.018054278,8696,132952.3102
12311999,BMY.N,9692,6371.964147,0.0153501,8469,127143.2419
12312000,BMY.N,10142,6413.917484,0.011349818,9868,144574.4574
12312001,BMY.N,10813,6385.311254,0.009713401,18737,98677.68808
12312002,BMY.N,6587,6607.155178,0.023054224,16266,44842.5889
12312003,BMY.N,9837,7311.459194,0.016419432,17662,55463.59284
12312004,BMY.N,9957,7789.233456,0.01749617,20233,49846.464
12312005,BMY.N,8887,8081.488345,0.035321914,16930,44960.84424
12312006,BMY.N,8538,7508.234469,0.043762834,15584,51764.2848
12312007,BMY.N,8801,6724.482673,0.039703202,15364,52470.12299
12312008,BMY.N,9338,6731.244037,0.017941891,17278,45895.5
12312009,BMY.N,9353,6412.529889,0.012698021,16223,43220.28714
12312010,BMY.N,9332,5990.351807,0.011529991,15438,45325.42836
12312011,BMY.N,10171,6505.721622,0.009998246,17103,121459.5935
12312012,BMY.N,12199,6458.65143,0.010827081,22259,53795.94991
12312013,BMY.N,8752,6434.153589,0.011474568,23356,87513.75524
12312014,BMY.N,8208,6314.240735,0.012682511,18766,97917.57626
12312015,BMY.N,7130,6306.92578,0.010621104,17324,114761.4157
12312016,BMY.N,8160,6412.221921,0.011002304,17360,97666.67804
12312017,BMY.N,10177,6241.142647,0.009906008,21704,100296.9574
12311999,CELG.OQ,7.347,104.9179281,0.072598456,56.599,1250.09339
12312000,CELG.OQ,48.068,143.0308419,0.060827441,51.194,2364.153903
12312001,CELG.OQ,56.392,176.3403198,0.001905549,43.557,2409.256036
12312002,CELG.OQ,37.889,215.8205715,0.000533713,50.589,1689.664181
12312003,CELG.OQ,122.866,293.3844519,0.011774801,481.282,3645.930922
12312004,CELG.OQ,279.686,363.1047591,0.015163952,629.849,4365.976435
12312005,CELG.OQ,233.21,494.0360344,0.015255294,622.538,10990.66521
12312006,CELG.OQ,422.727,722.0796153,0.012397086,759.614,20275.96904
12312007,CELG.OQ,929.589,936.4034848,0.014500743,767.34,17830.60007
12312008,CELG.OQ,872.171,1302.55172,0.004651226,953.942,25328.65658
12312009,CELG.OQ,1665.648,1530.577202,0.001976465,994.705,25590.6589
12312010,CELG.OQ,2144.824,1943.225872,0.003021267,4181.69,27833.67172
12312011,CELG.OQ,3052.602,2515.956393,0.0111707,4493.183,30009.71241
12312012,CELG.OQ,3455.299,3004.437863,0.010464683,6039.839,33191.81218
12312013,CELG.OQ,4033.4,3790.338549,0.01579292,7788.3,69626.56249
12312014,CELG.OQ,5053.3,4754.92187,0.020258338,10815.3,89343.05047
12312015,CELG.OQ,5160.2,5848.354584,0.017623804,21045.4,94089.99094
12312016,CELG.OQ,7179.1,7214.858909,0.025369654,21486.3,89729.80489
12312017,CELG.OQ,8744,8572.508104,0.023987941,23220,82164.39492
12311998,CERN.OQ,151.433,217.5256,0.015144367,165.342,373.08225
12311999,CERN.OQ,202.165,258.6839232,0.02120204,281.954,658.9927181
12312000,CERN.OQ,259.433,303.9248328,0.026945954,272.694,1598.239605
12312001,CERN.OQ,337.46,386.6253618,0.023123955,317.463,1738.254083
12312002,CERN.OQ,413.115,509.0937065,0.01993981,347.897,1109.989677
12312003,CERN.OQ,553.501,574.0931973,0.022979526,358.406,1340.900519
12312004,CERN.OQ,624.433,636.6757553,0.023914664,383.614,1932.060568
12312005,CERN.OQ,786.42,768.0040797,0.017956479,541.81,3474.977295
12312006,CERN.OQ,919.223,931.8088555,0.021949785,572.853,3555.319586
12312007,CERN.OQ,1051.697,1063.063312,0.021616491,556.242,4509.507402
12312008,CERN.OQ,1120.911,1172.396527,0.018547793,568.693,3114.475685
12312009,CERN.OQ,1183.483,1224.678922,0.015117063,567.769,6729.720481
12312010,CERN.OQ,1361.034,1357.418494,0.013352069,517.373,7849.445945
12312011,CERN.OQ,1566.962,1548.494378,0.008390894,689.557,10376.10611
12312012,CERN.OQ,1898.969,1805.900482,0.007404532,870.818,13297.93688
12312013,CERN.OQ,2184.066,2205.344021,0.00749221,930.7,19133.47527
12312014,CERN.OQ,2495.146,2484.035927,0.005890543,964.597,22079.59517
12312015,CERN.OQ,3315.116,3249.55028,0.007781982,1691.6,20584.44142
12312016,CERN.OQ,3728.501,3618.601083,0.010860062,1702.016,16081.94101
12312017,CERN.OQ,3957.677,3973.840933,0.010638001,1683.963,22401.43984
12311998,COO.N,73.847,191.2360119,0.041468817,150.788,308.5324854
12311999,COO.N,99.507,209.1501906,0.059541608,121.73,423.6545929
12312000,COO.N,125.096,230.5656731,0.038218921,124.127,570.0927155
12312001,COO.N,119.127,249.7726146,0.02659268,140.565,760.8586348
12312002,COO.N,191.464,302.1997143,0.033838713,259.673,773.274325
12312003,COO.N,249.372,347.6113844,0.024562901,283.517,1513.037012
12312004,COO.N,297.736,386.1869319,0.022453254,267.4,2312.836949
12312005,COO.N,511.521,529.9707507,0.032787156,906.605,2266.44544
